site_no,station_name,latitude,longitude,start_year,end_year,total_measurements
345351119323101,009N025W03B001S,34.89771667,-119.542125,2009.0,2018.0,33
345351119323102,009N025W03B002S,34.89771667,-119.542125,2009.0,2018.0,27
345351119323103,009N025W03B003S,34.89771667,-119.542125,2009.0,2018.0,28
345351119323104,009N025W03B004S,34.89771667,-119.542125,2009.0,2018.0,26
345353119330401,010N025W33R001S,34.89803184,-119.5520697,1947.0,1966.0,56
345353119373601,009N026W02A001S,34.89802778,-119.6266389,2008.0,2012.0,14
345356120312101,010N035W36M001S,34.89886777,-120.5235007,1942.0,1942.0,1
345358120295401,010N034W31L002S,34.89942344,-120.499333,1955.0,1998.0,37
345359119350201,010N025W32N003S,34.89975,-119.5839167,2009.0,2018.0,26
345359119392701,010N026W34N001S,34.89978056,-119.657725,2009.0,2018.0,27
345359119392702,010N026W34N002S,34.89978056,-119.657725,2009.0,2018.0,31
345359119392703,010N026W34N003S,34.89978056,-119.657725,2009.0,2018.0,26
345359119392704,010N026W34N004S,34.89978056,-119.657725,2009.0,2018.0,26
345400120290701,010N034W32M001S,34.89997899,-120.4862768,1975.0,1975.0,1
345401120201501,010N033W34L001S,34.9002568,-120.3384922,1942.0,1942.0,1
345401120213101,010N033W33L001S,34.9002568,-120.3596043,1974.0,1974.0,1
345404120315501,010N035W35K001S,34.9010899,-120.5329455,1950.0,1950.0,1
345405119325101,010N025W34N001S,34.90141667,-119.547611,2008.0,2012.0,16
345405120204701,010N033W34E001S,34.9013679,-120.3473815,1992.0,2018.0,27
345406119330401,010N025W33J001S,34.90164279,-119.5520697,1966.0,1968.0,2
345406119414601,010N026W31R001S,34.9016453,-119.6970762,1955.0,1968.0,5
345406120204901,010N033W33H001S,34.90164569,-120.347937,1929.0,1997.0,207
345406120260801,010N034W34H001S,34.90164565,-120.4365523,1958.0,1958.0,1
345406120292401,010N034W31J001S,34.9016456,-120.4909993,1977.0,1977.0,1
345406120313501,010N035W35J002S,34.90164548,-120.5273897,1977.0,2018.0,70
345407120180201,010N033W36G001S,34.90192348,-120.301546,1968.0,1968.0,1
345407120262301,010N034W34G002S,34.9019234,-120.4407192,1966.0,2017.0,135
345407120315601,010N035W35K002S,34.9019232,-120.5332233,1974.0,1974.0,1
345411120180801,010N033W36F001S,34.90303458,-120.3032128,1974.0,1974.0,1
345416120300601,010N034W31F001S,34.90442334,-120.5026665,1942.0,1942.0,1
345416120300602,010N034W31F002S,34.90442334,-120.5026665,1967.0,1978.0,12
345417120204701,010N033W34D001S,34.90470119,-120.3473815,1957.0,1957.0,1
345418120271001,010N034W34E002S,34.9049789,-120.4537753,1961.0,1963.0,10
345420119332101,010N025W33G001S,34.9055316,-119.556792,1946.0,1966.0,6
345420119351001,010N025W31H002S,34.9055321,-119.5870712,1942.0,1966.0,2
345422119351001,010N025W31H001S,34.90608766,-119.5870712,1942.0,1966.0,6
345423120175001,010N033W36A001S,34.90636785,-120.2982126,1939.0,1998.0,47
345423120175002,010N033W36A002S,34.90636785,-120.2982126,1974.0,1974.0,1
345423120321601,010N035W35D001S,34.90636756,-120.538779,1942.0,1942.0,1
345424120191501,010N033W35B001S,34.9066456,-120.3218248,1942.0,2018.0,23
345426120191501,010N033W35C001S,34.90720116,-120.3218248,1947.0,1996.0,41
345426120314001,010N035W35B002S,34.90720094,-120.5287787,1974.0,1974.0,1
345427119342401,010N025W32G001S,34.90747627,-119.5742929,1966.0,1968.0,2
345427120302101,010N034W31D001S,34.9074788,-120.5068333,1942.0,1942.0,1
345429119335001,010N025W33E001S,34.90803164,-119.564848,1966.0,1968.0,2
345429119460201,010N027W33H001S,34.90803495,-119.7681902,1966.0,1966.0,1
345429120202301,010N033W34C001S,34.90803447,-120.3407146,1955.0,1955.0,1
345430120230201,010N033W31A001S,34.9083122,-120.3848833,1942.0,1942.0,1
345431120194201,010N033W26N001S,34.90859,-120.3293251,1993.0,2018.0,25
345432119340601,010N025W32H001S,34.908865,-119.5692926,1950.0,1966.0,4
345432120271601,010N034W33A001S,34.90886774,-120.455442,1977.0,1977.0,1
345433119335001,010N025W33D001S,34.9091427,-119.564848,1941.0,1966.0,5
345433120194401,010N033W27R001S,34.90914556,-120.3298807,1926.0,1992.0,50
345435120221901,010N033W29Q001S,34.90970109,-120.3729383,1942.0,1942.0,1
345435120225501,010N033W29N001S,34.90970109,-120.3829387,1958.0,1958.0,1
345435120225701,010N033W30R001S,34.90970109,-120.3834943,1951.0,1979.0,110
345436120285801,010N034W29P002S,34.9099788,-120.4837767,1968.0,1968.0,1
345438120291901,010N034W29N002S,34.91063889,-120.48875,2003.0,2018.0,32
345439120195801,010N033W27R003S,34.9108122,-120.3337698,1977.0,1977.0,1
345439120324001,010N035W27R001S,34.91081189,-120.545446,1942.0,1942.0,1
345440119343801,010N025W32C002S,34.9110873,-119.5781819,1950.0,1977.0,9
345443119343801,010N025W32C003S,34.9119206,-119.5781819,1970.0,1974.0,3
345443119344001,010N025W32C001S,34.9119206,-119.5787375,1942.0,1966.0,3
345444120260301,010N034W26N006S,34.912201,-120.4351634,1968.0,1968.0,1
345445119345201,010N025W32D001S,34.9124762,-119.582071,1966.0,1968.0,2
345445119351001,010N025W31A001S,34.91247629,-119.5870712,1942.0,1966.0,2
345445120133101,010N032W26N001S,34.91247895,-120.2262647,1971.0,1971.0,1
345447119351201,010N025W30R001S,34.9130318,-119.5876268,1942.0,1966.0,8
345448119344101,010N025W29P001S,34.91330944,-119.5790153,1950.0,1968.0,100
345448119352501,010N025W30Q001S,34.91330966,-119.591238,1955.0,1966.0,3
345448120200301,010N033W27K001S,34.91331215,-120.3351588,1941.0,1941.0,1
345449120200501,010N033W27K002S,34.9135899,-120.3357143,1933.0,1990.0,89
345449120222301,010N033W29L001S,34.9135899,-120.3740495,1955.0,1955.0,1
345449120223201,010N033W29L003S,34.9135899,-120.3765496,1977.0,1977.0,1
345449120260001,010N034W26M002S,34.91358989,-120.43433,1968.0,1968.0,1
345450120195001,010N033W27J001S,34.9138677,-120.3315475,1950.0,1950.0,1
345450120231701,010N033W30K003S,34.91386768,-120.3890502,1971.0,1971.0,1
345451120200901,010N033W27K003S,34.91414547,-120.3368255,1968.0,1968.0,1
345451120231201,010N033W30K004S,34.91414545,-120.3876612,1971.0,1971.0,1
345452120214301,010N033W28M001S,34.91442324,-120.3629378,1968.0,1968.0,1
345453119454201,010N027W27N001S,34.91470138,-119.7626344,1966.0,1968.0,2
345453120135101,010N032W27K001S,34.9147011,-120.2318205,1970.0,1970.0,1
345453120204901,010N033W28J001S,34.914701,-120.3479371,1942.0,1942.0,1
345453120230501,010N033W30J007S,34.914701,-120.3857167,1979.0,1991.0,26
345454120231301,010N033W30K005S,34.91497877,-120.387939,1971.0,1971.0,1
345454120234501,010N033W30M002S,34.9148333,-120.396361,1958.0,2007.0,13
345454120283101,010N034W29J001S,34.91497874,-120.4762764,1957.0,1957.0,1
345455119354201,010N025W30P001S,34.9152541,-119.5959604,1944.0,1970.0,129
345455119391501,010N026W27N001S,34.91525516,-119.6542964,1955.0,1978.0,111
345455120230801,010N033W30J001S,34.91525655,-120.38655,1942.0,1942.0,1
345455120275401,010N034W28L001S,34.9152565,-120.4659982,1957.0,1957.0,1
345455120305003,010N035W25K010S,34.9152564,-120.5148893,1942.0,1942.0,1
345456120200001,010N033W27G002S,34.91553434,-120.3343254,1975.0,1975.0,1
345456120230701,010N033W30J005S,34.9155343,-120.3862722,1971.0,1971.0,1
345456120305501,010N035W25K001S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120305502,010N035W25K002S,34.91553419,-120.5162782,1972.0,1972.0,1
345456120305503,010N035W25K003S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120305504,010N035W25K004S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120305505,010N035W25K005S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120305506,010N035W25K006S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120305507,010N035W25K007S,34.91553419,-120.5162782,1942.0,1942.0,1
345456120312201,010N035W25M001S,34.91553415,-120.5237785,1966.0,1966.0,1
345457120204901,010N033W28J002S,34.9158121,-120.3479371,1955.0,1955.0,1
345457120233801,010N033W30M001S,34.91581209,-120.3948838,1937.0,2003.0,203
345458119391202,010N026W27N002S,34.91608846,-119.6542964,1968.0,1968.0,2
345458120200601,010N033W27G001S,34.91608988,-120.3359921,1929.0,2018.0,368
345458120231201,010N033W30K002S,34.91608986,-120.3876612,1971.0,1971.0,1
345459119350901,010N025W30R002S,34.916365,-119.5867934,1948.0,1968.0,7
345459119352501,010N025W30R003S,34.91636509,-119.591238,1952.0,1966.0,3
345459120211901,010N033W28F002S,34.91636765,-120.3562709,1991.0,2018.0,32
345459120222301,010N033W29F001S,34.91636764,-120.3740495,1958.0,2018.0,61
345459120232301,010N033W30G001S,34.91636764,-120.3907169,1948.0,2018.0,264
345459120250301,010N034W26H002S,34.9163676,-120.418496,1957.0,2018.0,58
345459120305701,010N035W25F001S,34.9163675,-120.5168338,1957.0,1957.0,1
345500119343201,010N025W29K002S,34.91664259,-119.5765151,1966.0,2007.0,36
345500120211901,010N033W28F001S,34.9166454,-120.3562709,1933.0,2008.0,59
345502119343101,010N025W29K001S,34.9171981,-119.5762373,1942.0,1966.0,2
345503120270601,010N034W27E004S,34.9174787,-120.4526642,1971.0,1971.0,1
345505120202101,010N033W27F001S,34.91803429,-120.340159,1950.0,1950.0,1
345505120204901,010N033W28H001S,34.91803429,-120.3479371,1942.0,1942.0,1
345507120271301,010N034W28H001S,34.9185898,-120.4546088,1942.0,1942.0,1
345508120231001,010N033W30H001S,34.91886759,-120.3871056,1951.0,1981.0,91
345508120235701,010N033W30E001S,34.91886759,-120.4001618,1971.0,1971.0,1
345511120332901,010N035W27E001S,34.91970055,-120.5590578,1942.0,1942.0,1
345512119354101,010N025W30F001S,34.9199761,-119.5956826,1941.0,2008.0,130
345512119355901,010N025W30E004S,34.9199762,-119.6006828,1969.0,1969.0,1
345512119360501,010N025W30E002S,34.91997626,-119.6023496,1952.0,1968.0,3
345512119361201,010N025W30E001S,34.91997629,-119.604294,1942.0,1968.0,3
345512120255301,010N034W26E001S,34.91997867,-120.4323855,1942.0,1942.0,1
345512120282501,010N034W29A001S,34.91997866,-120.4746097,1954.0,1954.0,1
345518120264301,010N034W27C002S,34.9216453,-120.446275,1968.0,1968.0,1
345518120273101,010N034W28A002S,34.92155556,-120.4585,1974.0,2017.0,109
345519120261801,010N034W27A001S,34.92192308,-120.4393303,1942.0,1942.0,1
345521120211901,010N033W28C001S,34.92247865,-120.3562709,1942.0,1942.0,1
345522120203501,010N033W27D001S,34.9227564,-120.344048,1942.0,1942.0,1
345523120204901,010N033W28A001S,34.9230342,-120.3479372,1929.0,2018.0,695
345523120330901,010N035W27C001S,34.92303386,-120.553502,1942.0,1942.0,1
345524120241001,010N034W25A001S,34.92331196,-120.403773,1957.0,1957.0,1
345525120212301,010N033W21P002S,34.92358974,-120.357382,1950.0,1950.0,1
345525120214601,010N033W21N003S,34.92358974,-120.3637712,1970.0,1970.0,1
345526120280401,010N034W21N001S,34.92386748,-120.468776,1968.0,1968.0,1
345527120230501,010N033W19R001S,34.92414528,-120.3857167,1942.0,1942.0,1
345528120214801,010N033W21N001S,34.92442306,-120.3643268,1942.0,1942.0,1
345528120291901,010N034W29D001S,34.924423,-120.4896104,1942.0,1942.0,1
345529120234501,010N033W19N001S,34.9247008,-120.3968283,1942.0,1942.0,1
345530120242401,010N034W24Q002S,34.92497859,-120.4076622,1977.0,1977.0,1
345530120242801,010N034W24Q001S,34.92497859,-120.4087733,1977.0,1977.0,1
345530120274701,010N034W21P001S,34.92497858,-120.4640537,1941.0,1941.0,1
345531120230701,010N033W19R004S,34.92525637,-120.3862723,1957.0,1957.0,1
345531120250501,010N034W23R003S,34.92525636,-120.4190516,1971.0,1971.0,1
345532120271102,010N034W21R001S,34.9255341,-120.4540532,1942.0,1942.0,1
345532120322801,010N035W22R001S,34.92553388,-120.5421127,1942.0,1942.0,1
345533120204801,010N033W21R001S,34.9258119,-120.3476594,1936.0,2017.0,41
345533120225301,010N033W20N004S,34.9258119,-120.3823832,1969.0,1969.0,1
345533120250301,010N034W23R002S,34.9258119,-120.418496,1989.0,2005.0,62
345534120212001,010N033W21P001S,34.9260897,-120.3565487,1934.0,2018.0,117
345534120261201,010N034W22R002S,34.92608968,-120.4376636,1955.0,1955.0,1
345534120261801,010N034W22R001S,34.92608968,-120.4393303,1931.0,1976.0,308
345535120204501,010N033W22N001S,34.92636747,-120.346826,1958.0,1958.0,1
345535120205201,010N033W21R002S,34.92636747,-120.3487705,1958.0,1958.0,1
345535120231201,010N033W19Q001S,34.92636746,-120.3876612,1951.0,1951.0,1
345535120262301,010N034W22R003S,34.92636745,-120.4407193,1957.0,1957.0,1
345536119433801,010N027W23R001S,34.92664496,-119.7281885,1949.0,1968.0,18
345536120312402,010N035W24N002S,34.92664507,-120.5243342,1942.0,1942.0,1
345537119360201,010N025W30D001S,34.9269204,-119.6015162,1962.0,1968.0,3
345538119361301,010N026W24R001S,34.9271982,-119.6045719,1945.0,1966.0,6
345538119374601,010N026W23Q002S,34.92741667,-119.6303056,1968.0,2012.0,12
345538120231101,010N033W19K001S,34.92720078,-120.3873834,1950.0,2018.0,57
345538120304801,010N035W24Q001S,34.92720068,-120.5143337,1958.0,2018.0,69
345538120314401,010N035W23Q001S,34.92720059,-120.5298899,1951.0,1951.0,1
345538120331301,010N035W22P001S,34.92720045,-120.5546132,1942.0,1942.0,1
345539119354101,010N025W19P001S,34.9274758,-119.5956826,1942.0,1966.0,3
345539119373001,010N026W23R001S,34.92747639,-119.6259617,1943.0,1966.0,3
345539119373002,010N026W23R002S,34.92747639,-119.6259617,1955.0,1968.0,4
345539119392601,010N026W21R001S,34.92747698,-119.6581854,1946.0,1968.0,6
345539119393501,010N026W21R002S,34.927477,-119.6606855,1966.0,1968.0,2
345539119393901,010N026W21Q002S,34.9275833,-119.6617222,1960.0,2012.0,10
345539119394001,010N026W21Q001S,34.9276111,-119.6620556,1943.0,2011.0,17
345539119395601,010N026W21P002S,34.9274771,-119.666519,1966.0,1968.0,2
345539119400601,010N026W21P001S,34.92747718,-119.669297,1946.0,1946.0,1
345540119361001,010N025W19N001S,34.92775374,-119.6037385,1977.0,1977.0,1
345540119375001,010N026W23P001S,34.92775426,-119.6315175,1942.0,1966.0,3
345540119391101,010N026W22N002S,34.92791667,-119.6531389,2012.0,2018.0,20
345540119394301,010N026W21Q004S,34.9278611,-119.6618333,2001.0,2012.0,23
345540119410901,010N026W20P001S,34.92777778,-119.6858333,2001.0,2017.0,43
345540120264001,010N034W22P001S,34.9277563,-120.4454417,1942.0,1942.0,1
345541119384301,010N026W22Q001S,34.92805556,-119.6452778,2007.0,2008.0,2
345541120173001,010N032W19M001S,34.9280341,-120.2926568,1958.0,2005.0,45
345542120253401,010N034W23L002S,34.92831186,-120.4271075,1942.0,1942.0,1
345543119382001,010N026W22R001S,34.9285877,-119.6398512,1942.0,1968.0,4
345543120214501,010N033W21M001S,34.92858965,-120.3634934,1950.0,1950.0,1
345544120322501,010N035W23M002S,34.92886716,-120.5412793,1966.0,2018.0,76
345544120345901,010N035W20Q001S,34.9288669,-120.5840589,1942.0,1942.0,1
345545119394001,010N026W21Q003S,34.92914365,-119.6620744,1966.0,1968.0,3
345545120220101,010N033W20J001S,34.92916667,-120.3680556,1942.0,2018.0,2
345545120260101,010N034W23M005S,34.92914518,-120.4346079,1959.0,1959.0,1
345546119374501,010N026W23Q001S,34.9294208,-119.6301285,1955.0,1968.0,3
345546120275101,010N034W21L002S,34.92942295,-120.4651648,1942.0,1942.0,1
345547120222301,010N033W20L001S,34.92970074,-120.3740495,1937.0,1993.0,255
345547120262201,010N034W22K001S,34.9297007,-120.4404415,1942.0,1942.0,1
345547120322501,010N035W23M001S,34.92970048,-120.5412793,1942.0,1942.0,1
345548120242201,010N034W24K003S,34.9299785,-120.4071066,1947.0,2018.0,195
345548120242202,010N034W24K001S,34.9299785,-120.4071066,1941.0,2018.0,189
345548120243101,010N034W24L001S,34.9299785,-120.4096067,1942.0,1942.0,1
345548120342001,010N035W21L001S,34.92997807,-120.5732251,1942.0,1942.0,1
345549119362401,010N026W24J001S,34.9302537,-119.6076275,1945.0,1952.0,5
345549119362402,010N026W24J002S,34.9302537,-119.6076275,1947.0,1966.0,4
345550120210801,010N033W21K001S,34.93053406,-120.3532152,1998.0,2003.0,4
345551119362201,010N026W24J005S,34.93080924,-119.6070719,1968.0,1968.0,1
345551119371601,010N026W23J004S,34.9308095,-119.6220726,1966.0,1968.0,2
345551120222301,010N033W20F001S,34.9308118,-120.3740495,1942.0,1942.0,1
345551120271401,010N034W21J001S,34.9308118,-120.4548866,1941.0,1941.0,1
345552119354201,010N025W19P002S,34.9311583,-119.5952556,2009.0,2018.0,35
345552119354202,010N025W19P003S,34.9311583,-119.5952556,2009.0,2018.0,29
345552119354203,010N025W19P004S,34.9311583,-119.5952556,2009.0,2018.0,29
345552119354204,010N025W19P005S,34.9311583,-119.5952556,2009.0,2018.0,28
345552119362401,010N026W24J003S,34.931087,-119.6076275,1955.0,1960.0,4
345552119362901,010N026W24K001S,34.93125,-119.6080278,2010.0,2012.0,10
345552119371601,010N026W23J001S,34.93108728,-119.6220726,1947.0,1966.0,2
345552120212201,010N033W21F006S,34.9310896,-120.3571043,1970.0,1970.0,1
345552120220001,010N033W20H001S,34.9310896,-120.3676603,1929.0,2018.0,135
345552120221701,010N033W20G001S,34.9310896,-120.3723828,1997.0,2002.0,6
345552120224601,010N033W20E001S,34.9310896,-120.3804387,1942.0,1942.0,1
345552120235901,010N034W24H002S,34.9310896,-120.4007174,1942.0,1942.0,1
345552120262201,010N034W22G001S,34.93108959,-120.4404415,1942.0,1942.0,1
345553119353701,010N025W19L001S,34.93136454,-119.5945714,1955.0,1966.0,2
345554120172701,010N032W19E002S,34.93164517,-120.2918235,1963.0,1999.0,40
345554120231101,010N033W19G004S,34.93164515,-120.3873835,1971.0,1971.0,1
345554120243101,010N034W24F001S,34.93164514,-120.4096067,1942.0,1942.0,1
345555120172701,010N032W19E001S,34.93192294,-120.2918235,1967.0,1999.0,36
345557120212101,010N033W21F004S,34.93247847,-120.3568265,1955.0,1978.0,19
345558119381901,010N026W22J003S,34.9327542,-119.6395734,1968.0,1968.0,1
345558120234201,010N033W19E001S,34.93275624,-120.395995,1942.0,1942.0,1
345559120332501,010N035W22M001S,34.93303366,-120.5579467,1942.0,1942.0,1
345600119381901,010N026W22J001S,34.93330974,-119.6395734,1942.0,1966.0,4
345600119383001,010N026W22J002S,34.9333098,-119.642629,1945.0,1968.0,5
345600119400001,010N026W17R002S,34.94225,-119.6751667,2008.0,2018.0,36
345601119371601,010N026W23J003S,34.93358718,-119.6220726,1952.0,1968.0,3
345601119385201,010N026W22K001S,34.93358768,-119.6487405,1942.0,1968.0,3
345601120133001,010N032W23E002S,34.93358966,-120.2259869,1968.0,1968.0,1
345602119362401,010N026W24J004S,34.93402778,-119.6070278,1960.0,2012.0,24
345602120234201,010N033W19F001S,34.9338673,-120.395995,1958.0,1958.0,1
345602120241401,010N034W24G001S,34.9338673,-120.4048843,1941.0,1941.0,1
345603119411901,010N026W20M001S,34.9343611,-119.6898333,1981.0,2018.0,101
345604120231101,010N033W19G001S,34.93442288,-120.3873835,1942.0,1942.0,1
345604120263901,010N034W22F001S,34.93442287,-120.4451639,1942.0,1942.0,1
345604120282201,010N034W20H001S,34.93442286,-120.4737764,1930.0,1977.0,212
345604120282202,010N034W20H003S,34.93442286,-120.4737764,1957.0,2018.0,185
345605119370001,010N026W24E001S,34.93469817,-119.6176279,1955.0,1968.0,4
345605119371701,010N026W23H001S,34.93469825,-119.6223504,1942.0,1966.0,2
345605120250101,010N034W23H001S,34.93470064,-120.4179404,1929.0,1990.0,402
345605120325401,010N035W22G001S,34.93470034,-120.5493352,1942.0,1942.0,1
345606119365001,010N026W24F001S,34.93497588,-119.61485,1952.0,1966.0,2
345607119371801,010N026W23H002S,34.93525379,-119.6226282,1966.0,1968.0,2
345607120250101,010N034W24D001S,34.93525619,-120.4179404,1941.0,1941.0,1
345607120285202,010N034W20F002S,34.93525618,-120.48211,1942.0,1942.0,1
345610119390801,010N026W22E001S,34.93608767,-119.653185,1942.0,1968.0,10
345611119372601,010N026W23G001S,34.9363649,-119.6248505,1952.0,1968.0,3
345611119391001,010N026W22E002S,34.93636544,-119.6537407,1966.0,1968.0,2
345612120172901,010N032W19D001S,34.93664508,-120.292379,1974.0,1974.0,1
345613120134201,010N032W22A001S,34.9369229,-120.2293204,1968.0,1968.0,1
345613120215101,010N033W21D001S,34.93692284,-120.3651602,1942.0,1942.0,1
345613120221301,010N033W20B001S,34.93692284,-120.3712716,1950.0,1950.0,1
345613120304001,010N035W24A001S,34.93692275,-120.5121115,1942.0,1942.0,1
345613120315001,010N035W23G001S,34.9369226,-120.5315567,1951.0,1951.0,1
345614120271601,010N034W21A003S,34.93720059,-120.4554422,1956.0,1956.0,1
345615119382001,010N026W22H001S,34.93747625,-119.6398511,1968.0,1968.0,2
345615119515701,010N028W22E001S,34.93747869,-119.8668042,1966.0,1966.0,1
345615120133001,010N032W14R001S,34.93747847,-120.2259869,1971.0,1971.0,1
