agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd
USGS,11119500,1,1940-12-31,,Yes,UNK,USGS,2.02,0.25,Good,0.0,0.2,,NONE
USGS,11119500,2,1941-01-07,,Yes,UNK,USGS,2.49,13.4,Unspecified,0.0,0.4,,NONE
USGS,11119500,3,1941-01-08,,Yes,UNK,USGS,2.38,8.2,Good,0.0,0.3,,NONE
USGS,11119500,4,1941-01-09,,Yes,UNK,USGS,2.34,5.5,Unspecified,0.0,0.3,,NONE
USGS,11119500,5,1941-01-22,,Yes,UNK,USGS,2.39,8.7,Good,-0.01,0.3,,NONE
USGS,11119500,6,1941-01-26,,Yes,UNK,USGS,2.29,10.9,Good,-0.01,0.3,,NONE
USGS,11119500,7,1941-01-28,,Yes,UNK,USGS,2.1,4.8,Unspecified,0.0,0.3,,NONE
USGS,11119500,8,1941-01-31,,Yes,UNK,USGS,1.93,0.95,Unspecified,0.0,0.7,,NONE
USGS,11119500,10,1941-02-06,,Yes,UNK,USGS,2.17,6.9,Good,0.0,0.3,,NONE
USGS,11119500,9,1941-02-06,,Yes,UNK,USGS,2.31,13.9,Good,-0.02,0.5,,NONE
USGS,11119500,11,1941-02-07,,Yes,UNK,USGS,2.02,2.8,Good,0.0,0.3,,NONE
USGS,11119500,12,1941-02-11,,Yes,UNK,USGS,3.1,117.0,Good,0.0,0.3,,NONE
USGS,11119500,13,1941-02-13,,Yes,UNK,USGS,2.35,16.3,Good,0.0,0.3,,NONE
USGS,11119500,14,1941-02-19,,Yes,UNK,USGS,2.49,24.8,Good,0.02,0.5,,NONE
USGS,11119500,15,1941-02-20,,Yes,UNK,USGS,2.77,56.0,Good,0.02,0.5,,NONE
USGS,11119500,16,1941-02-21,,Yes,UNK,USGS,2.82,61.0,Good,0.0,0.5,,NONE
USGS,11119500,17,1941-02-21,,Yes,UNK,USGS,3.55,218.0,Good,-0.02,0.5,,NONE
USGS,11119500,18,1941-02-22,,Yes,UNK,USGS,2.79,56.0,Good,0.0,0.5,,NONE
USGS,11119500,19,1941-02-26,,Yes,UNK,USGS,2.44,18.1,Good,0.0,0.5,,NONE
USGS,11119500,20,1941-03-01,,Yes,UNK,USGS,3.38,153.0,Good,-0.04,0.5,,NONE
USGS,11119500,21,1941-03-01,,Yes,UNK,USGS,3.22,126.0,Good,-0.01,0.5,,NONE
USGS,11119500,22,1941-03-03,,Yes,UNK,USGS,2.82,56.0,Good,0.0,0.3,,NONE
USGS,11119500,23,1941-03-04,,Yes,UNK,USGS,3.92,276.0,Good,0.0,0.5,,NONE
USGS,11119500,24,1941-03-04,,Yes,UNK,USGS,4.92,532.0,Good,-0.2,0.8,,NONE
USGS,11119500,25,1941-03-04,,Yes,UNK,USGS,4.98,561.0,Good,0.15,0.8,,NONE
USGS,11119500,26,1941-03-05,,Yes,UNK,USGS,3.67,180.0,Good,-0.01,0.5,,NONE
USGS,11119500,27,1941-03-07,,Yes,UNK,USGS,3.09,58.0,Good,0.0,0.5,,NONE
USGS,11119500,28,1941-03-11,,Yes,UNK,USGS,2.8,24.1,Good,0.0,0.5,,NONE
USGS,11119500,29,1941-03-13,,Yes,UNK,USGS,2.91,35.8,Good,0.0,0.5,,NONE
USGS,11119500,30,1941-03-17,,Yes,UNK,USGS,2.77,22.4,Good,0.0,0.3,,NONE
USGS,11119500,31,1941-03-25,,Yes,UNK,USGS,2.63,13.8,Good,0.0,0.3,,NONE
USGS,11119500,32,1941-03-29,,Yes,UNK,USGS,2.89,41.2,Unspecified,0.0,0.5,,NONE
USGS,11119500,33,1941-03-31,,Yes,UNK,USGS,3.32,128.0,Good,-0.07,1.0,,NONE
USGS,11119500,34,1941-04-01,,Yes,UNK,USGS,3.25,90.0,Good,0.0,0.5,,NONE
USGS,11119500,35,1941-04-02,,Yes,UNK,USGS,3.08,70.0,Good,0.0,0.3,,NONE
USGS,11119500,36,1941-04-05,,Yes,UNK,USGS,3.54,152.0,Good,-0.01,0.3,,NONE
USGS,11119500,37,1941-04-06,,Yes,UNK,USGS,3.12,69.0,Good,-0.01,0.5,,NONE
USGS,11119500,38,1941-04-10,,Yes,UNK,USGS,2.85,33.8,Good,0.0,0.5,,NONE
USGS,11119500,39,1941-04-11,,Yes,UNK,USGS,3.3,103.0,Good,-0.04,0.3,,NONE
USGS,11119500,40,1941-04-18,,Yes,UNK,USGS,2.79,27.6,Good,0.0,0.5,,NONE
USGS,11119500,41,1941-04-25,,Yes,UNK,USGS,2.67,18.5,Good,0.0,0.3,,NONE
USGS,11119500,42,1941-05-02,,Yes,UNK,USGS,2.62,15.5,Good,0.0,0.3,,NONE
USGS,11119500,43,1941-05-09,,Yes,UNK,USGS,2.56,10.7,Good,0.0,0.3,,NONE
USGS,11119500,44,1941-05-16,,Yes,UNK,USGS,2.52,9.1,Good,0.0,0.5,,NONE
USGS,11119500,45,1941-05-23,,Yes,UNK,USGS,2.45,6.9,Good,0.0,0.5,,NONE
USGS,11119500,46,1941-05-29,,Yes,UNK,USGS,2.44,5.8,Good,0.0,0.7,,NONE
USGS,11119500,47,1941-06-05,,Yes,UNK,USGS,2.4,4.9,Unspecified,0.0,0.5,,NONE
USGS,11119500,48,1941-06-12,,Yes,UNK,USGS,2.36,3.5,Good,0.0,0.3,,NONE
USGS,11119500,49,1941-06-19,,Yes,UNK,USGS,2.36,3.1,Good,0.0,0.3,,NONE
USGS,11119500,50,1941-06-25,,Yes,UNK,USGS,2.28,1.8,Good,0.0,0.3,,NONE
USGS,11119500,51,1941-07-03,,Yes,UNK,USGS,2.42,4.5,Good,0.0,0.5,,NONE
USGS,11119500,52,1941-07-10,,Yes,UNK,USGS,2.38,3.8,Good,0.0,0.3,,NONE
USGS,11119500,53,1941-07-14,,Yes,UNK,USGS,2.3,2.1,Good,0.0,0.5,,NONE
USGS,11119500,54,1941-07-22,,Yes,UNK,USGS,2.3,2.1,Good,0.0,0.3,,NONE
USGS,11119500,55,1941-07-30,,Yes,UNK,USGS,2.17,0.4,Fair,-0.01,0.3,,NONE
USGS,11119500,56,1941-08-05,,Yes,UNK,USGS,2.11,0.15,Fair,-0.01,0.5,,NONE
USGS,11119500,57,1941-08-12,,Yes,UNK,USGS,2.14,0.41,Fair,0.0,0.5,,NONE
USGS,11119500,58,1941-08-20,,Yes,UNK,USGS,2.16,0.52,Fair,0.0,0.5,,NONE
USGS,11119500,59,1941-08-27,,Yes,UNK,USGS,2.21,1.0,Fair,0.0,0.5,,NONE
USGS,11119500,60,1941-09-01,,Yes,UNK,USGS,2.12,0.36,Fair,-0.01,0.5,,NONE
USGS,11119500,61,1941-09-10,,Yes,UNK,USGS,2.17,0.76,Good,0.0,0.2,,NONE
USGS,11119500,62,1941-09-15,,Yes,UNK,USGS,2.19,0.78,Fair,0.0,0.2,,NONE
USGS,11119500,63,1941-09-25,,Yes,UNK,USGS,2.05,0.09,Poor,0.0,0.2,,NONE
USGS,11119500,64,1941-10-17,,Yes,UNK,USGS,2.08,0.14,Poor,0.0,0.1,,NONE
USGS,11119500,65,1941-10-24,,Yes,UNK,USGS,2.11,0.17,Poor,0.0,0.1,,NONE
USGS,11119500,66,1941-10-31,,Yes,UNK,USGS,2.1,0.16,Poor,0.0,0.2,,NONE
USGS,11119500,67,1941-11-07,,Yes,UNK,USGS,2.11,0.18,Poor,0.0,0.2,,NONE
USGS,11119500,68,1941-11-29,,Yes,UNK,USGS,2.08,0.1,Poor,0.0,0.1,,NONE
USGS,11119500,69,1941-12-01,,Yes,UNK,USGS,2.11,0.14,Unspecified,0.0,0.1,,NONE
USGS,11119500,70,1941-12-03,,Yes,UNK,USGS,2.26,1.1,Unspecified,-0.04,0.2,,NONE
USGS,11119500,71,1941-12-05,,Yes,UNK,USGS,2.12,0.34,Unspecified,0.0,0.1,,NONE
USGS,11119500,72,1941-12-10,,Yes,UNK,USGS,2.79,22.6,Fair,0.0,0.5,,NONE
USGS,11119500,73,1941-12-10,,Yes,UNK,USGS,2.77,18.8,Fair,0.05,0.5,,NONE
USGS,11119500,74,1941-12-11,,Yes,UNK,USGS,2.28,1.6,Good,-0.01,0.3,,NONE
USGS,11119500,75,1941-12-12,,Yes,UNK,USGS,2.21,0.94,Fair,0.0,0.2,,NONE
USGS,11119500,76,1941-12-15,,Yes,UNK,USGS,2.22,0.95,Unspecified,0.0,0.2,,NONE
USGS,11119500,77,1941-12-23,,Yes,UNK,USGS,2.16,0.39,Fair,0.0,0.2,,NONE
USGS,11119500,78,1941-12-26,,Yes,UNK,USGS,2.17,0.55,Good,0.0,0.3,,NONE
USGS,11119500,79,1941-12-29,,Yes,UNK,USGS,2.6,11.5,Good,0.02,0.3,,NONE
USGS,11119500,80,1942-01-06,,Yes,UNK,USGS,2.24,0.77,Good,0.0,0.1,,NONE
USGS,11119500,81,1942-01-14,,Yes,UNK,USGS,2.2,0.32,Unspecified,0.0,0.3,,NONE
USGS,11119500,82,1942-01-24,,Yes,UNK,USGS,2.15,0.29,Unspecified,-0.01,0.1,,NONE
USGS,11119500,83,1942-02-19 23:00:00,PST,Yes,UNK,USGS,2.1,0.12,Poor,0.0,0.1,,NONE
USGS,11119500,84,1942-02-24 23:00:00,PST,Yes,UNK,USGS,2.17,0.47,Poor,0.0,0.1,,NONE
USGS,11119500,85,1942-03-05 23:00:00,PST,Yes,UNK,USGS,2.14,0.3,Fair,0.0,0.3,,NONE
USGS,11119500,86,1942-03-12 23:00:00,PST,Yes,UNK,USGS,2.15,0.33,Poor,0.0,0.1,,NONE
USGS,11119500,87,1942-03-16 23:00:00,PST,Yes,UNK,USGS,2.21,0.8,Good,0.0,0.2,,NONE
USGS,11119500,88,1942-03-26 23:00:00,PST,Yes,UNK,USGS,2.09,0.11,Unspecified,0.0,0.2,,NONE
USGS,11119500,89,1942-04-03 23:00:00,PST,Yes,UNK,USGS,2.21,0.78,Good,0.0,0.3,,NONE
USGS,11119500,90,1942-04-06 23:00:00,PST,Yes,UNK,USGS,2.09,0.15,Fair,0.0,0.2,,NONE
USGS,11119500,91,1942-04-12 23:00:00,PST,Yes,UNK,USGS,2.18,0.45,Unspecified,0.0,0.2,,NONE
USGS,11119500,92,1942-04-16 23:00:00,PST,Yes,UNK,USGS,2.26,1.5,Fair,0.0,0.2,,NONE
USGS,11119500,93,1942-04-21 23:00:00,PST,Yes,UNK,USGS,2.26,1.5,Fair,0.0,0.3,,NONE
USGS,11119500,94,1942-04-27 23:00:00,PST,Yes,UNK,USGS,2.17,0.7,Fair,0.0,0.2,,NONE
USGS,11119500,95,1942-05-03 23:00:00,PST,Yes,UNK,USGS,2.12,0.38,Good,0.0,0.3,,NONE
USGS,11119500,96,1942-05-10 23:00:00,PST,Yes,UNK,USGS,2.06,0.13,Unspecified,,,,NONE
USGS,11119500,97,1942-05-17 23:00:00,PST,Yes,UNK,USGS,2.02,0.04,Unspecified,,,,NONE
USGS,11119500,99,1942-12-23 23:00:00,PST,Yes,UNK,USGS,2.03,0.05,Unspecified,,,,NONE
USGS,11119500,100,1943-01-22 23:00:00,PST,Yes,WOR/TS,USGS,4.28,509.0,Poor,-0.03,1.0,,NONE
USGS,11119500,101,1943-01-23 23:00:00,PST,Yes,UNK,USGS,3.02,61.0,Fair,0.0,0.5,,NONE
USGS,11119500,102,1943-01-24 23:00:00,PST,Yes,UNK,USGS,2.7,27.2,Good,0.0,0.3,,NONE
USGS,11119500,103,1943-01-25 23:00:00,PST,Yes,UNK,USGS,2.6,19.0,Good,0.0,,,NONE
USGS,11119500,104,1943-01-27 23:00:00,PST,Yes,UNK,USGS,2.5,12.4,Good,0.0,0.5,,NONE
USGS,11119500,105,1943-02-02 23:00:00,PST,Yes,UNK,USGS,2.43,10.6,Fair,0.0,0.3,,NONE
USGS,11119500,106,1943-02-08 23:00:00,PST,Yes,UNK,USGS,2.25,3.8,Fair,0.0,0.1,,NONE
USGS,11119500,107,1943-02-16 23:00:00,PST,Yes,UNK,USGS,2.13,2.0,Fair,0.0,0.2,,NONE
USGS,11119500,108,1943-02-28 23:00:00,PST,Yes,UNK,USGS,2.44,10.6,Fair,,,,NONE
USGS,11119500,109,1943-03-03 23:00:00,PST,Yes,UNK,USGS,3.08,73.0,Fair,0.08,0.8,,NONE
USGS,11119500,110,1943-03-07 23:00:00,PST,Yes,UNK,USGS,2.64,26.6,Good,0.0,0.3,,NONE
USGS,11119500,111,1943-03-19 23:00:00,PST,Yes,UNK,USGS,2.45,10.7,Good,0.0,0.3,,NONE
USGS,11119500,112,1943-03-24 23:00:00,PST,Yes,UNK,USGS,2.37,8.0,Good,0.0,0.3,,NONE
USGS,11119500,113,1943-04-08 23:00:00,PST,Yes,UNK,USGS,2.3,5.1,Good,0.0,0.5,,NONE
USGS,11119500,114,1943-04-20 23:00:00,PST,Yes,UNK,USGS,2.18,2.1,Good,0.0,0.3,,NONE
USGS,11119500,115,1943-05-09 23:00:00,PST,Yes,UNK,USGS,2.08,0.64,Fair,0.0,0.2,,NONE
USGS,11119500,116,1943-05-21 23:00:00,PST,Yes,UNK,USGS,1.86,0.01,Unspecified,,,,NONE
USGS,11119500,118,1943-12-30 23:00:00,PST,Yes,UNK,USGS,2.01,0.52,Poor,0.0,0.2,,NONE
USGS,11119500,119,1944-01-29 23:00:00,PST,Yes,UNK,USGS,2.06,0.73,Fair,0.0,0.2,,NONE
USGS,11119500,120,1944-02-04 23:00:00,PST,Yes,UNK,USGS,1.96,0.27,Poor,0.0,0.1,,NONE
USGS,11119500,121,1944-02-07 23:00:00,PST,Yes,UNK,USGS,1.86,0.04,Poor,,,,NONE
USGS,11119500,122,1944-02-14 23:00:00,PST,Yes,UNK,USGS,1.89,0.05,Poor,,,,NONE
USGS,11119500,123,1944-02-18 23:00:00,PST,Yes,UNK,USGS,2.23,2.5,Fair,-0.02,0.3,,NONE
USGS,11119500,124,1944-02-19 23:00:00,PST,Yes,UNK,USGS,3.2,113.0,Fair,-0.01,0.8,,NONE
USGS,11119500,125,1944-02-20 23:00:00,PST,Yes,UNK,USGS,2.81,39.9,Fair,0.25,0.5,,NONE
USGS,11119500,126,1944-02-21 23:00:00,PST,Yes,UNK,USGS,3.28,132.0,Fair,-0.04,0.5,,NONE
USGS,11119500,127,1944-02-22 23:00:00,PST,Yes,UNK,USGS,2.89,49.8,Fair,-0.02,0.8,,NONE
USGS,11119500,128,1944-02-23 23:00:00,PST,Yes,UNK,USGS,2.63,25.6,Fair,0.0,0.5,,NONE
USGS,11119500,129,1944-02-26 23:00:00,PST,Yes,UNK,USGS,2.31,5.3,Fair,0.0,0.3,,NONE
USGS,11119500,130,1944-02-28 23:00:00,PST,Yes,UNK,USGS,2.42,8.7,Fair,0.05,0.3,,NONE
USGS,11119500,131,1944-03-02 23:00:00,PST,Yes,UNK,USGS,2.57,17.0,Good,0.0,0.3,,NONE
USGS,11119500,132,1944-03-03 23:00:00,PST,Yes,UNK,USGS,3.6,202.0,Fair,-0.06,0.5,,NONE
USGS,11119500,133,1944-03-04 23:00:00,PST,Yes,UNK,USGS,2.82,42.8,Fair,0.0,0.3,,NONE
USGS,11119500,134,1944-03-06 23:00:00,PST,Yes,UNK,USGS,2.54,16.5,Fair,0.0,0.5,,NONE
USGS,11119500,135,1944-03-15 23:00:00,PST,Yes,UNK,USGS,2.28,4.8,Unspecified,0.0,0.4,,NONE
USGS,11119500,136,1944-03-26 23:00:00,PST,Yes,UNK,USGS,2.11,1.6,Fair,0.0,0.3,,NONE
USGS,11119500,137,1944-04-03 23:00:00,PST,Yes,UNK,USGS,2.06,1.1,Fair,,,,NONE
USGS,11119500,138,1944-04-05 23:00:00,PST,Yes,UNK,USGS,2.04,0.94,Fair,0.0,0.3,,NONE
USGS,11119500,139,1944-04-09 23:00:00,PST,Yes,UNK,USGS,2.02,0.71,Fair,0.0,0.1,,NONE
USGS,11119500,140,1944-04-17 23:00:00,PST,Yes,UNK,USGS,1.68,0.01,Poor,,,,NONE
USGS,11119500,141,1944-04-21 23:00:00,PST,Yes,UNK,USGS,1.96,0.48,Poor,-0.02,0.1,,NONE
USGS,11119500,142,1944-04-21 23:00:00,PST,Yes,UNK,USGS,1.84,0.1,Poor,-0.01,0.1,,NONE
USGS,11119500,143,1944-04-21 23:00:00,PST,Yes,UNK,USGS,1.8,0.08,Fair,,,,NONE
USGS,11119500,144,1944-04-21 23:00:00,PST,Yes,UNK,USGS,1.77,0.05,Fair,,,,NONE
USGS,11119500,145,1944-04-21 23:00:00,PST,Yes,UNK,USGS,1.76,0.04,Fair,,,,NONE
USGS,11119500,146,1944-04-26 23:00:00,PST,Yes,UNK,USGS,2.04,1.1,Poor,0.0,0.2,,NONE
USGS,11119500,147,1944-04-28 23:00:00,PST,Yes,UNK,USGS,1.98,0.71,Poor,0.0,0.1,,NONE
USGS,11119500,148,1944-05-04 23:00:00,PST,Yes,UNK,USGS,1.73,0.02,Unspecified,,,,NONE
USGS,11119500,149,1944-05-19 23:00:00,PST,Yes,UNK,USGS,1.76,0.07,Unspecified,,,,NONE
USGS,11119500,150,1944-11-11 23:00:00,PST,Yes,UNK,USGS,2.19,2.4,Fair,0.0,0.3,,NONE
USGS,11119500,151,1944-12-28 23:00:00,PST,Yes,UNK,USGS,2.05,0.74,Fair,-0.01,0.3,,NONE
USGS,11119500,152,1945-01-31 23:00:00,PST,Yes,UNK,USGS,2.3,3.2,Fair,0.02,0.3,DebrisHeavy,NONE
USGS,11119500,153,1945-01-31 23:00:00,PST,Yes,UNK,USGS,2.54,7.5,Fair,-0.04,0.5,DebrisHeavy,NONE
USGS,11119500,154,1945-02-02 23:00:00,PST,Yes,UNK,USGS,2.75,31.5,Fair,-0.01,0.3,Clear,NONE
USGS,11119500,155,1945-02-04 23:00:00,PST,Yes,UNK,USGS,2.21,3.5,Fair,0.0,0.3,,NONE
USGS,11119500,156,1945-02-08 23:00:00,PST,Yes,UNK,USGS,1.89,0.12,Poor,0.0,0.1,,NONE
USGS,11119500,157,1945-03-02 23:00:00,PST,Yes,UNK,USGS,2.04,0.96,Fair,0.0,0.3,,NONE
USGS,11119500,158,1945-03-07 23:00:00,PST,Yes,UNK,USGS,1.86,0.1,Unspecified,,,,NONE
USGS,11119500,159,1945-03-16 23:00:00,PST,Yes,UNK,USGS,2.49,14.7,Fair,-0.01,0.3,,NONE
USGS,11119500,160,1945-03-20 23:00:00,PST,Yes,UNK,USGS,2.15,2.5,Poor,0.0,0.3,,NONE
USGS,11119500,161,1945-03-22 23:00:00,PST,Yes,UNK,USGS,2.36,8.8,Fair,-0.01,0.5,,NONE
USGS,11119500,162,1945-03-27 23:00:00,PST,Yes,UNK,USGS,2.21,3.8,Fair,0.0,0.3,,NONE
USGS,11119500,163,1945-04-04 23:00:00,PST,Yes,UNK,USGS,2.06,1.2,Fair,0.0,0.3,,NONE
USGS,11119500,164,1945-04-13 23:00:00,PST,Yes,UNK,USGS,1.96,0.28,Fair,0.0,0.2,,NONE
USGS,11119500,165,1945-04-20 23:00:00,PST,Yes,UNK,USGS,1.87,0.07,Unspecified,0.0,,,NONE
USGS,11119500,166,1945-12-22,,Yes,UNK,USGS,2.86,42.0,Fair,-0.05,0.4,,NONE
USGS,11119500,167,1945-12-24,,Yes,UNK,USGS,2.2,2.38,Fair,0.0,0.2,,NONE
USGS,11119500,168,1945-12-27,,Yes,UNK,USGS,1.99,0.23,Poor,0.0,0.1,,NONE
USGS,11119500,169,1946-01-03,,Yes,UNK,USGS,1.96,0.08,Poor,0.0,0.1,,NONE
USGS,11119500,170,1946-02-06,,Yes,UNK,USGS,1.94,0.1,Unspecified,0.0,,,NONE
USGS,11119500,171,1946-03-31,,Yes,UNK,USGS,2.43,9.5,Fair,-0.01,0.3,,NONE
USGS,11119500,172,1946-04-03,,Yes,UNK,USGS,2.04,0.37,Fair,0.0,0.1,,NONE
USGS,11119500,173,1946-04-03,,Yes,UNK,USGS,2.73,4.75,Unspecified,-0.01,0.3,,NONE
USGS,11119500,174,1946-11-14,,Yes,UNK,USGS,2.21,0.42,Fair,0.0,0.3,,NONE
USGS,11119500,175,1946-11-22,,Yes,UNK,USGS,1.87,0.24,Fair,0.0,0.2,,NONE
USGS,11119500,176,1946-11-23,,Yes,UNK,USGS,2.55,22.4,Good,-0.02,0.4,,NONE
USGS,11119500,177,1946-11-25,,Yes,UNK,USGS,1.87,0.31,Fair,0.0,0.2,,NONE
USGS,11119500,178,1946-12-26,,Yes,UNK,USGS,2.42,13.9,Good,-0.01,0.4,,NONE
USGS,11119500,179,1947-02-10,,Yes,UNK,USGS,1.78,0.02,Unspecified,,,,NONE
USGS,11119500,180,1948-03-24,,Yes,UNK,USGS,2.22,3.28,Good,-0.03,0.2,,NONE
USGS,11119500,181,1948-12-17,,Yes,UNK,USGS,2.0,0.05,Unspecified,,,,NONE
USGS,11119500,182,1948-12-17,,Yes,UNK,USGS,1.92,0.02,Fair,0.0,0.1,,NONE
USGS,11119500,183,1950-01-11,,Yes,UNK,USGS,3.1,33.6,Fair,0.0,0.2,,NONE
USGS,11119500,184,1950-01-13,,Yes,UNK,USGS,1.94,0.23,Good,0.0,0.4,,NONE
USGS,11119500,185,1950-02-06,,Yes,UNK,USGS,2.87,36.1,Good,-0.05,0.6,,NONE
USGS,11119500,186,1950-02-07,,Yes,UNK,USGS,2.16,2.17,Good,0.0,0.4,,NONE
USGS,11119500,187,1951-01-11,,Yes,UNK,USGS,2.03,0.13,Fair,-0.05,0.2,,NONE
USGS,11119500,188,1951-11-21,,Yes,UNK,USGS,2.3,0.18,Good,,,,NONE
USGS,11119500,189,1952-01-14,,Yes,UNK,USGS,2.49,11.9,Good,-0.01,0.5,,NONE
USGS,11119500,190,1952-01-15,,Yes,UNK,USGS,7.75,2440.0,Unspecified,,,,NONE
USGS,11119500,191,1952-01-16,,Yes,UNK,USGS,3.2,324.0,Good,-0.2,0.6,,NONE
USGS,11119500,192,1952-01-16,,Yes,UNK,USGS,2.47,155.0,Fair,-0.04,0.7,,NONE
USGS,11119500,193,1952-01-20,,Yes,UNK,USGS,1.9,31.9,Fair,-0.02,0.7,,NONE
USGS,11119500,193A,1952-01-22,,Yes,UNK,USGS,1.63,15.1,Good,-0.01,0.5,,NONE
USGS,11119500,194,1952-01-22,,Yes,UNK,USGS,1.64,13.5,Good,0.0,0.5,,NONE
USGS,11119500,195,1952-01-30,,Yes,UNK,USGS,1.32,3.34,Good,0.01,0.3,,NONE
USGS,11119500,196,1952-02-27,,Yes,UNK,USGS,1.16,0.8,Good,-0.03,0.5,,NONE
USGS,11119500,197,1952-03-08,,Yes,UNK,USGS,1.5,6.95,Good,0.0,0.7,,NONE
USGS,11119500,198,1952-03-15,,Yes,UNK,USGS,4.02,803.0,Fair,-0.1,0.5,,NONE
USGS,11119500,198A,1952-03-17,,Yes,UNK,USGS,2.07,43.1,Good,0.0,0.4,,NONE
USGS,11119500,199,1952-03-18,,Yes,UNK,USGS,1.9,30.8,Fair,-0.01,0.5,,NONE
USGS,11119500,200,1952-04-03,,Yes,UNK,USGS,1.33,5.15,Fair,0.0,0.6,,NONE
USGS,11119500,201,1952-04-15,,Yes,UNK,USGS,1.19,2.53,Fair,-0.03,0.5,,NONE
USGS,11119500,202,1952-04-29,,Yes,UNK,USGS,1.1,1.57,Good,0.0,0.4,,NONE
USGS,11119500,203,1952-12-03,,Yes,UNK,USGS,0.99,0.27,Good,-0.01,0.3,,NONE
USGS,11119500,204,1952-12-30,,Yes,UNK,USGS,1.57,9.26,Good,-0.18,0.7,,NONE
USGS,11119500,205,1953-01-13,,Yes,UNK,USGS,1.43,6.71,Good,-0.04,0.5,,NONE
USGS,11119500,206,1953-01-29,,Yes,UNK,USGS,0.95,0.03,Good,,,,NONE
USGS,11119500,207,1954-01-12,,Yes,GS,USGS,1.16,0.53,Good,0.0,0.1,,NONE
USGS,11119500,208,1954-01-19,,Yes,UNK,USGS,1.55,7.31,Poor,0.34,0.4,,NONE
USGS,11119500,209,1954-01-20,,Yes,UNK,USGS,1.04,0.34,Good,-0.01,0.4,,NONE
USGS,11119500,210,1954-02-14,,Yes,UNK,USGS,1.59,5.08,Good,0.0,0.5,,NONE
USGS,11119500,211,1954-03-16,,Yes,GS,USGS,0.98,0.08,Good,,,,NONE
USGS,11119500,212,1954-03-20,,Yes,UNK,USGS,1.54,8.32,Good,-0.02,0.5,,NONE
USGS,11119500,213,1954-03-30,,Yes,GS,USGS,1.52,7.78,Good,0.0,0.3,,NONE
USGS,11119500,214,1954-04-01,,Yes,GS,USGS,1.2,1.09,Good,0.0,0.2,,NONE
USGS,11119500,215,1955-01-19,,Yes,UNK,USGS,1.1,0.08,Good,,,,NONE
USGS,11119500,216,1955-02-15,,Yes,GS,USGS,1.29,0.0,Unspecified,,,,NONE
USGS,11119500,217,1955-02-16,,Yes,GS,USGS,1.27,0.01,Unspecified,,,,NONE
USGS,11119500,218,1956-01-25,,Yes,GS,USGS,1.76,4.36,Good,-0.02,0.2,,NONE
USGS,11119500,219,1956-01-25,,Yes,GS,USGS,1.97,12.0,Good,,,,NONE
USGS,11119500,220,1956-01-30,,Yes,UNK,USGS,1.43,0.11,Good,0.0,0.2,,NONE
USGS,11119500,221,1956-02-14,,Yes,UNK,USGS,1.64,1.31,Good,0.0,0.2,,NONE
USGS,11119500,222,1956-05-09,,Yes,WW,USGS,1.77,1.55,Good,0.0,0.2,,NONE
USGS,11119500,223,1957-01-13,,Yes,GS,USGS,1.74,1.48,Good,-0.02,0.2,,NONE
USGS,11119500,224,1957-02-28,,Yes,GS,USGS,2.07,9.16,Good,0.06,0.3,,NONE
USGS,11119500,225,1957-03-01,,Yes,GS,USGS,2.07,14.5,Good,-0.01,0.3,,NONE
USGS,11119500,226,1957-03-02,,Yes,GS,USGS,1.63,0.94,Good,-0.01,0.3,,NONE
USGS,11119500,227,1957-12-16,,Yes,UNK,USGS,1.73,0.68,Good,-0.02,0.5,,NONE
USGS,11119500,228,1957-12-17,,Yes,UNK,USGS,1.99,14.4,Good,-0.02,0.3,,NONE
USGS,11119500,229,1957-12-18,,Yes,UNK,USGS,1.39,0.24,Fair,-0.01,0.2,,NONE
USGS,11119500,230,1958-01-26,,Yes,UNK,USGS,2.28,39.0,Unspecified,,,,NONE
USGS,11119500,231,1958-01-27,,Yes,WW,USGS,1.62,1.85,Good,0.0,0.3,,NONE
USGS,11119500,232,1958-02-03,,Yes,UNK,USGS,2.55,96.6,Good,-0.08,0.5,,NONE
USGS,11119500,233,1958-02-06,,Yes,UNK,USGS,1.9,13.3,Unspecified,0.0,0.5,,NONE
USGS,11119500,234,1958-02-10,,Yes,GS,USGS,1.64,2.17,Good,0.0,0.3,,NONE
USGS,11119500,235,1958-02-19,,Yes,WW,USGS,3.37,290.0,Good,0.02,0.5,,NONE
USGS,11119500,236,1958-02-21,,Yes,UNK,USGS,1.77,9.54,Unspecified,0.0,0.4,,NONE
USGS,11119500,237,1958-02-24,,Yes,UNK,USGS,1.53,2.65,Good,0.0,0.7,,NONE
USGS,11119500,238,1958-02-28,,Yes,GS,USGS,1.88,11.2,Good,0.0,0.3,,NONE
USGS,11119500,239,1958-03-05,,Yes,UNK,USGS,1.7,3.69,Good,0.0,0.5,,NONE
USGS,11119500,240,1958-03-16,,Yes,UNK,USGS,2.59,87.4,Unspecified,-0.02,0.5,,NONE
USGS,11119500,241,1958-03-17,,Yes,UNK,USGS,2.15,31.4,Good,-0.01,0.5,,NONE
USGS,11119500,242,1958-03-22,,Yes,UNK,USGS,2.49,76.7,Good,-0.02,0.5,,NONE
USGS,11119500,243,1958-03-27,,Yes,UNK,USGS,2.34,54.7,Good,-0.03,0.4,,NONE
